difficulty,label_name,category,text,label,style,group_id,dataset_origin,leak_types,source_pattern,source_url,notes
hard,NON_LEAK,focused_payroll_negative,"נושא: עדכון
המסמך כולל פירוט תפקידים ושמות עובדים במחלקת אבטחת מידע בלבד.",0,email,payroll_ctx_neg_27,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,diverse_negative,סיכום פגישה: מספר הקריאה הוא HR-576758 ויש לעקוב אחריו מול מכירות. תודה,0,meeting_note,div_neg_67,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,realworld_salary_hard_negative,הדוח מציג טווחי שכר כלליים לפי תפקיד ללא עובדים מזוהים.,0,technical_note,rw_svm_pair_realworld_salary_02198,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,focused_payroll_negative,תזכורת: במצגת הופיעו שמות העובדים לצד תפקידי הצוות וחלוקת משימות.,0,chat,payroll_ctx_neg_53,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_trade_secret_hard_negative,המסמך מסביר מהו סוד מסחרי ברמה כללית.,0,support_ticket,rw_svm_pair_realworld_trade_secret_05398,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,paired_hard_negative,סיכום פגישה - הועבר סיכום על ליאור מלכה שעובד בסלקום בהרצליה.,0,meeting_note,pair_1_neg,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_security_incident_positive,מסמך החקירה מציין את שורש התקלה באירוע הסייבר האחרון.,1,email,rw_svm_pair_realworld_security_incident_03791,real_world_pattern_variation,SECURITY_INCIDENT_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,confidential_context_positive,לתיעוד פנימי: הוחלט לעדכן את לוח הזמנים של מודול ברק ביום 21/4/2026 במסמך רגיש המוגבל להפצה בתוך הארגון בלבד,1,memo,conf_ctx_pos_60,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_token_secret_extra_hard_negative,כרטיס התמיכה מתאר מדיניות כללית בנושא token secret ללא פרטים חסויים.,0,email,rw_svm_extra_neg_realworld_token_secret_00525,real_world_pattern_extra_hard_negative,,github_secrets,https://docs.github.com/en/code-security/concepts/secret-security/secret-leakage-risks,Extra hard negative for class balancing; topic words present but no exposed sensitive data.
hard,LEAK,diverse_positive,"לתיעוד פנימי: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,memo,div_pos_243,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,diverse_negative,HR-718980 | מספר הקריאה הוא HR-326004 ויש לעקוב אחריו מול הנהלה.,0,ticket,div_neg_226,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_unpatched_bug_positive,מסמך הבדיקות חושף ממצא אבטחה פתוח במערכת הייצור.,1,chat,rw_svm_pair_realworld_unpatched_bug_06065,real_world_pattern_variation,VULNERABILITY_BUG_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,diverse_negative,מתוך הדוח: מספר הקריאה הוא SR-895093 ויש לעקוב אחריו מול פיתוח.,0,report,div_neg_117,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,diverse_negative,לתיעוד פנימי: המערכת החדשה תושק ב24/2/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,memo,div_neg_18,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_db_credentials_hard_negative,הדוח מתאר עקרונות כלליים לחיבור למסדי נתונים.,0,memo,rw_svm_pair_realworld_db_credentials_00281,real_world_pattern_hard_negative,,owasp_secrets,https://owasp.org/www-project-non-human-identities-top-10/2025/2-secret-leakage/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,diverse_negative,"נושא: טיפול
בדוח מופיע רק שם החברה נייס ותאריך יעד 1/9/2026, ללא מידע אישי.",0,email,div_neg_16,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_legal_contract_positive,חוות הדעת המשפטית לגבי התביעה צורפה למסמך.,1,meeting_note,rw_svm_pair_realworld_legal_contract_06462,real_world_pattern_variation,CONTRACT_LEGAL_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
medium,NON_LEAK,diverse_negative,שולח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,chat,div_neg_186,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_trade_secret_hard_negative,המסמך מסביר מהו סוד מסחרי ברמה כללית.,0,support_ticket,rw_svm_pair_realworld_trade_secret_06973,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_internal_infra_extra_hard_negative,המצגת כוללת הסבר הדרכתי על ניהול internal infrastructure ללא דוגמאות אמיתיות.,0,meeting_note,rw_svm_extra_neg_realworld_internal_infra_00704,real_world_pattern_extra_hard_negative,,issueguard,https://arxiv.org/abs/2602.08072,Extra hard negative for class balancing; topic words present but no exposed sensitive data.
hard,NON_LEAK,diverse_negative,"מתוך הדוח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות",0,report,div_neg_35,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_token_secret_hard_negative,המצגת מתארת מדיניות כללית לאחסון מפתחות API ללא ערכים אמיתיים.,0,chat,rw_svm_pair_realworld_token_secret_07490,real_world_pattern_hard_negative,,github_secrets,https://docs.github.com/en/code-security/concepts/secret-security/secret-leakage-risks,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,realworld_metadata_positive,הגרסה הסופית עדיין מכילה הערות מוסתרות של הצוות המשפטי.,1,policy,rw_svm_pair_realworld_metadata_04716,real_world_pattern_variation,DOCUMENT_METADATA_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,realworld_training_data_hard_negative,המצגת מתארת עקרונות ניקוי דאטה בלי לחשוף נתונים פנימיים.,0,memo,rw_svm_pair_realworld_training_data_04914,real_world_pattern_hard_negative,,android_secrets,https://arxiv.org/abs/2510.18601,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,confidential_context_positive,"נושא: בדיקה
הנהלת הפיתוח בחנה את מסמך היישום של מיזם תמר ביום 6/11/2026 בחומר מסווג המיועד לשימוש פנימי בלבד. תודה",1,email,conf_ctx_pos_25,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_training_data_extra_hard_negative,קובץ ההגדרות מתאר מדיניות כללית בנושא training data ללא פרטים חסויים.,0,memo,rw_svm_extra_neg_realworld_training_data_00364,real_world_pattern_extra_hard_negative,,android_secrets,https://arxiv.org/abs/2510.18601,Extra hard negative for class balancing; topic words present but no exposed sensitive data.
hard,NON_LEAK,paired_hard_negative,תזכורת - בדוח הלקוח מופיע איש קשר בשם משה אוחנה תודה,0,chat,pair_3_neg,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_negative_confidentiality,סיכום פגישה: הקובץ נשמר במערכת הפנימית לצורך עבודה שוטפת.,0,meeting_note,confidentiality_neg_16,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_mna_negotiation_hard_negative,המצגת מתארת עקרונות כלליים לניהול משא ומתן.,0,email,rw_svm_pair_realworld_mna_negotiation_08736,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_db_credentials_hard_negative,הדוח מתאר עקרונות כלליים לחיבור למסדי נתונים.,0,support_ticket,rw_svm_pair_realworld_db_credentials_02381,real_world_pattern_hard_negative,,owasp_secrets,https://owasp.org/www-project-non-human-identities-top-10/2025/2-secret-leakage/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_prompt_leak_hard_negative,המסמך מסביר באופן כללי מהו prompt במערכות בינה מלאכותית.,0,support_ticket,rw_svm_pair_realworld_prompt_leak_02742,real_world_pattern_hard_negative,,github_secrets,https://docs.github.com/en/code-security/concepts/secret-security/secret-leakage-risks,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,diverse_positive,"נושא: עדכון
אין להפיץ את קובץ השכר של רכש.",1,email,div_pos_16,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,realworld_customer_usage_positive,הדוח כולל נתוני שימוש של לקוח מרכזי במערכת.,1,memo,rw_svm_pair_realworld_customer_usage_03621,real_world_pattern_variation,CUSTOMER_USAGE_DATA_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,diverse_negative,"נושא: בקשה
מספר הקריאה הוא INC-250571 ויש לעקוב אחריו מול פיתוח.",0,email,div_neg_231,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,focused_payroll_positive,"עדכון: במצגת הנהלה צורפו שמות העובדים, שכר בסיס ובונוסים.",1,chat,payroll_ctx_pos_53,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_mna_negotiation_positive,טיוטת עסקת הרכישה של החברה צורפה בטעות לקובץ.,1,report,rw_svm_pair_realworld_mna_negotiation_08176,real_world_pattern_variation,MNA_NEGOTIATION_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,confidential_context_positive,"נושא: מעקב
נסקר סטטוס ההטמעה של מודול ברק ביום 23/12/2026 בקובץ פנימי חסוי שאסור להעביר לגורמים חיצוניים. נא לא להעביר הלאה",1,email,conf_ctx_pos_19,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_logs_backups_hard_negative,המסמך מתאר מדיניות גיבוי כללית ללא נתיבים או שמות שרתים.,0,meeting_note,rw_svm_pair_realworld_logs_backups_02175,real_world_pattern_hard_negative,,issueguard,https://arxiv.org/abs/2602.08072,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,realworld_sales_pipeline_hard_negative,המצגת מסבירה באופן כללי מהו pipeline מכירות.,0,report,rw_svm_pair_realworld_sales_pipeline_04602,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,paired_negative_confidentiality,REQ-629328 | הקובץ נשמר במערכת הפנימית לצורך עבודה שוטפת.,0,ticket,confidentiality_neg_169,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_negative_hr_salary,INC-434404 | המסמך עוסק בנתוני כוח אדם ברמה כללית.,0,ticket,hr_salary_neg_183,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_prompt_leak_hard_negative,המסמך מסביר באופן כללי מהו prompt במערכות בינה מלאכותית.,0,support_ticket,rw_svm_pair_realworld_prompt_leak_00222,real_world_pattern_hard_negative,,github_secrets,https://docs.github.com/en/code-security/concepts/secret-security/secret-leakage-risks,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,paired_hard_positive,בדיקה: המסמך מזכיר את איכילוב ואת נועה מזרחי וכולל גם אבחנה של סוכרת.,1,chat,pair_6_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,שולח: המסמך כולל נתוני שכר של רון חדד עבור חודש מרץ.,1,chat,div_pos_120,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,paired_hard_positive,REQ-796899 | יש לעדכן את טבלת ההזמנות עם חשבון הבנק 3882447613 של הילה חדד.,1,ticket,pair_5_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,realworld_algorithm_hard_negative,המסמך מסביר באופן כללי מהו אלגוריתם דירוג.,0,meeting_note,rw_svm_pair_realworld_algorithm_05782,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,NON_LEAK,paired_negative_medical,לתיעוד פנימי: המסמך מזכיר את קפלן ואת רון חדד.,0,memo,medical_neg_74,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,realworld_unpatched_bug_hard_negative,הדוח מסביר באופן כללי מדוע חשוב לתקן חולשות אבטחה.,0,memo,rw_svm_pair_realworld_unpatched_bug_04350,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,NON_LEAK,diverse_negative,עדכון: הפגישה עם מנהל מוצר תתקיים ביום ראשון בכפר סבא.,0,chat,div_neg_153,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,diverse_negative,"נושא: סיכום
הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום. תודה",0,email,div_neg_88,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,focused_payroll_positive,"לתיעוד פנימי: הועבר קובץ עם רשימת עובדים ונתוני שכר מפורטים, כולל בונוסים.",1,memo,payroll_ctx_pos_4,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_metadata_hard_negative,המצגת מתארת עקרונות כלליים לניהול גרסאות מסמכים.,0,support_ticket,rw_svm_pair_realworld_metadata_03351,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,confidential_context_positive,בדוח נכתב כי: הוחלט לעדכן את לוח הזמנים של מוצר הדס ביום 4/11/2026 בקובץ פנימי חסוי שאסור להעביר לגורמים חיצוניים. המסמך מוגבל לצוות המצומצם בלבד,1,report,conf_ctx_pos_78,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,paired_positive_hr_salary,"סיכום פגישה: המסמך כולל נתוני שכר, מספרי זהות והערות אישיות של עובדים.",1,meeting_note,hr_salary_pos_17,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_hard_negative,סיכום פגישה: המסמך מזכיר את איכילוב ואת אילן שבתאי בהקשר אדמיניסטרטיבי.,0,meeting_note,pair_6_neg,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_business_strategy_extra_hard_negative,הנספח מתאר מדיניות כללית בנושא business strategy ללא פרטים חסויים.,0,memo,rw_svm_extra_neg_realworld_business_strategy_01000,real_world_pattern_extra_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Extra hard negative for class balancing; topic words present but no exposed sensitive data.
hard,NON_LEAK,realworld_legal_contract_hard_negative,המצגת מציגה עקרונות כלליים לניהול סיכונים משפטיים.,0,memo,rw_svm_pair_realworld_legal_contract_08702,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,diverse_positive,עדכון: לצורך זיהוי מול הספק הועבר מספר הזהות של יעל לוי: 259380498.,1,chat,div_pos_42,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_sales_pipeline_positive,הקובץ כולל רשימת לידים חמים והערכת סגירה.,1,technical_note,rw_svm_pair_realworld_sales_pipeline_06702,real_world_pattern_variation,SALES_PIPELINE_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,diverse_positive,סיכום פגישה: לצורך זיהוי מול הספק הועבר מספר הזהות של אלון מלכה: 940301668.,1,meeting_note,div_pos_15,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,diverse_negative,"REQ-412242 | הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים. תודה",0,ticket,div_neg_166,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_board_management_hard_negative,המצגת מתארת מבנה ארגוני כללי ללא החלטות פנימיות.,0,email,rw_svm_pair_realworld_board_management_03559,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,diverse_positive,מתוך הדוח: הסיסמה הזמנית לחשבון של קרן אמסלם היא Welcome2026! ויש להחליף אותה מיד.,1,report,div_pos_162,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_business_finance_hard_negative,המצגת מתארת עקרונות כלליים לתכנון תקציב.,0,report,rw_svm_pair_realworld_business_finance_03694,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,paired_positive_hr_salary,"עדכון: המסמך כולל נתוני שכר, מספרי זהות והערות אישיות של עובדים.",1,chat,hr_salary_pos_180,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,"תזכורת: בנספח מופיעים פרטי החשבון של דנה דנינו: בנק הפועלים, חשבון 4888213595.",1,chat,div_pos_73,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,diverse_positive,"נושא: מעקב
בנספח מופיעים פרטי החשבון של טל אוחנה: בנק לאומי, חשבון 9258437777.",1,email,div_pos_116,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,confidential_context_positive,בדוח נכתב כי: הוצג סיכום התקדמות עבור מוצר אופק ביום 27/2/2026 במסמך רגיש שאין לשתף מחוץ למחלקה. נא לא להעביר הלאה,1,report,conf_ctx_pos_49,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,diverse_positive,"שולח: הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,chat,div_pos_18,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_address_location_hard_negative,הדוח מציג אזורי פעילות כלליים ללא כתובות אישיות.,0,email,rw_svm_pair_realworld_address_location_08223,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,diverse_positive,"REQ-492604 | פרטי הקשר של קרן אמסלם: מייל keren.amsalem@org.co.il, טלפון 0543991680.",1,ticket,div_pos_50,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,realworld_salary_positive,"שכרו של העובד מיכל ברק עודכן ל־14,500 ש״ח.",1,email,rw_svm_pair_realworld_salary_06573,real_world_pattern_variation,SALARY_COMPENSATION_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,paired_hard_positive,"נושא: טיפול
הועבר סיכום על קרן אמסלם שעובד באלביט בנתניה, כולל מספר הזהות 864853554",1,email,pair_1_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,diverse_negative,FIN-293258 | לא הועברו פרטים אישיים במהלך השיחה.,0,ticket,div_neg_81,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_training_data_hard_negative,המסמך מסביר באופן כללי מהו dataset לאימון מודל.,0,policy,rw_svm_pair_realworld_training_data_07434,real_world_pattern_hard_negative,,android_secrets,https://arxiv.org/abs/2510.18601,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,paired_hard_positive,"נושא - מעקב
יש לעדכן את טבלת ההזמנות עם חשבון הבנק 0839177095 של שרון סעדה.",1,email,pair_5_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,diverse_negative,"מתוך הדוח: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,report,div_neg_153,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,שולח - בדוח משאבי האנוש מופיעים נתוני השכר של איתי פרץ עבור חודש מרץ.,1,chat,div_pos_9,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,diverse_positive,"לתיעוד פנימי: פרטי הקשר של אסף דיין: מייל asaf.dayan@proton.me, טלפון 0541040486.",1,memo,div_pos_174,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_hard_negative,מתוך הדוח: הפגישה עם עמית אלקיים נקבעה ל11/10/2026 בבאר שבע. תודה,0,report,pair_2_neg,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,NON_LEAK,realworld_security_incident_hard_negative,המסמך מציג תבנית כללית לדיווח על אירוע ללא פרטים פנימיים.,0,meeting_note,rw_svm_pair_realworld_security_incident_02111,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,LEAK,diverse_positive,מתוך הדוח: לצורך זיהוי מול הספק הועבר מספר הזהות של יעל לוי: 837617435.,1,report,div_pos_61,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,LEAK,paired_hard_positive,שולח - במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים.,1,chat,pair_7_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,realworld_security_incident_positive,דוח האירוע כולל פרטים פנימיים על חשיפת נתונים ללקוח שגוי.,1,support_ticket,rw_svm_pair_realworld_security_incident_01971,real_world_pattern_variation,SECURITY_INCIDENT_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,realworld_sales_pipeline_hard_negative,המסמך מתאר שיטות כלליות לניהול לידים ללא שמות לקוחות.,0,email,rw_svm_pair_realworld_sales_pipeline_03342,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,NON_LEAK,realworld_product_roadmap_hard_negative,המצגת מסבירה באופן כללי מהי מפת דרכים מוצרית.,0,meeting_note,rw_svm_pair_realworld_product_roadmap_06484,real_world_pattern_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,"Close hard negative based on same real-world topic, without exposed sensitive data."
medium,NON_LEAK,realworld_bank_payment_hard_negative,המסמך מסביר באופן כללי כיצד מבצעים החזר כספי.,0,technical_note,rw_svm_pair_realworld_bank_payment_05282,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_metadata_positive,המסמך כולל track changes עם הערות שלא נועדו לפרסום.,1,memo,rw_svm_pair_realworld_metadata_00656,real_world_pattern_variation,DOCUMENT_METADATA_LEAK,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,realworld_metadata_hard_negative,המסמך מסביר באופן כללי איך מנקים metadata לפני פרסום.,0,policy,rw_svm_pair_realworld_metadata_08146,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,realworld_business_finance_positive,הדוח מציג תחזית הכנסות פנימית עבור הרבעון הבא.,1,chat,rw_svm_pair_realworld_business_finance_06074,real_world_pattern_variation,BUSINESS_FINANCIAL_LEAK,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,NON_LEAK,paired_negative_medical,"נושא: מעקב
המסמך מזכיר את שיבא ואת משה אוחנה.",0,email,medical_neg_188,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_business_strategy_extra_hard_negative,המצגת כוללת הסבר הדרכתי על ניהול business strategy ללא דוגמאות אמיתיות.,0,chat,rw_svm_extra_neg_realworld_business_strategy_00125,real_world_pattern_extra_hard_negative,,nist_propin,https://csrc.nist.gov/glossary/term/proprietary_information,Extra hard negative for class balancing; topic words present but no exposed sensitive data.
hard,LEAK,diverse_positive,לתיעוד פנימי: לצורך זיהוי מול הספק הועבר מספר הזהות של שרון סעדה: 639668990.,1,memo,div_pos_40,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_internal_document_hard_negative,המסמך מתאר באופן כללי את תהליך אישור התוכן לפני פרסום.,0,meeting_note,rw_svm_pair_realworld_internal_document_00830,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
hard,LEAK,diverse_positive,"נושא: עדכון
הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,email,div_pos_124,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
medium,LEAK,realworld_internal_infra_positive,כרטיס התמיכה כולל כתובת IP פנימית של שרת הייצור.,1,technical_note,rw_svm_pair_realworld_internal_infra_07984,real_world_pattern_variation,INTERNAL_INFRASTRUCTURE_LEAK,issueguard,https://arxiv.org/abs/2602.08072,Safe Hebrew variation of real-world leakage pattern; no real data or real secrets.
hard,LEAK,paired_hard_positive,"תזכורת: הפגישה עם קרן אמסלם נקבעה ל17/10/2026 בבאר שבע, ובמסמך צורף גם הטלפון 0502694073.",1,chat,pair_2_pos,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,paired_negative_bank_account,REQ-912759 | יש לעדכן את טבלת ההזמנות עבור עמית אלקיים.,0,ticket,bank_account_neg_144,original_project_19000,,original_synthetic_project_dataset,,Original SVM training dataset from project.
hard,NON_LEAK,realworld_hr_hard_negative,המצגת מתארת תהליך HR כללי ללא שמות עובדים.,0,memo,rw_svm_pair_realworld_hr_00797,real_world_pattern_hard_negative,,verizon_dbir,https://www.verizon.com/business/resources/reports/dbir/,"Close hard negative based on same real-world topic, without exposed sensitive data."
