difficulty,label_name,category,text,label,style,group_id
hard,LEAK,focused_payroll_positive,"סיכום פגישה: במצגת הנהלה צורפו שמות העובדים, שכר בסיס ובונוסים.",1,meeting_note,payroll_ctx_pos_30
hard,LEAK,paired_hard_positive,תזכורת: הצוות דן בהשקת מוצר אופק ביום 21/9/2026 במסמך מסווג פנימי שלא נועד להפצה. תודה,1,chat,pair_4_pos
medium,LEAK,diverse_positive,"REQ-146308 | בנספח מופיעים פרטי החשבון של רוני ברק: דיסקונט, חשבון 5409365934.",1,ticket,div_pos_221
hard,LEAK,diverse_positive,מתוך הדוח: בדוח שהגיע מאסותא מופיעים פרטי טיפול של ליאור מלכה והאבחנה סוכרת. תודה,1,report,div_pos_169
medium,NON_LEAK,diverse_negative,בדיקה: המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים.,0,chat,div_neg_96
hard,NON_LEAK,paired_negative_bank_account,שולח - יש לעדכן את טבלת ההזמנות עבור שרון סעדה.,0,chat,bank_account_neg_172
hard,NON_LEAK,diverse_negative,"נושא: טיפול
בדוח מופיע רק שם החברה קופת חולים כללית ותאריך יעד 26/4/2026, ללא מידע אישי.",0,email,div_neg_112
hard,NON_LEAK,paired_negative_internal_doc,"נושא: בקשה
הצוות דן בהשקת גרסה 4.2 ביום 25/9/2026.",0,email,internal_doc_neg_42
hard,LEAK,confidential_context_positive,מתוך הדוח: הצוות דן בהשקת מוצר הדס ביום 5/3/2026 בחומר מסווג המיועד לשימוש פנימי בלבד. תודה,1,report,conf_ctx_pos_23
hard,LEAK,diverse_positive,בדיקה: המסמך כולל נתוני שכר של אלון מלכה עבור חודש מרץ. תודה,1,chat,div_pos_203
medium,LEAK,diverse_positive,מתוך הדוח: המסמך כולל נתוני שכר של אלון מלכה עבור חודש מרץ.,1,report,div_pos_142
hard,LEAK,paired_positive_meeting_phone,"נושא: עדכון
הפגישה עם אילן שבתאי נקבעה ל4/1/2026 בתל אביב, ובמסמך צורף גם הטלפון 0516878732.",1,email,meeting_phone_pos_118
hard,LEAK,diverse_positive,"נושא: בקשה
הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור",1,email,div_pos_34
hard,LEAK,confidential_context_positive,REQ-170601 | הוצגה תוכנית העבודה עבור מוצר אופק ביום 12/11/2026 בקובץ פנימי חסוי שאסור להעביר לגורמים חיצוניים. נא לא להעביר הלאה,1,ticket,conf_ctx_pos_63
hard,LEAK,paired_positive_person_context,"מתוך הדוח: הועבר סיכום על מיכל כהן שעובד בבנק הפועלים בבאר שבע, כולל מספר הטלפון 0508507491.",1,report,person_context_pos_12
medium,LEAK,diverse_positive,לתיעוד פנימי: המסמך כולל נתוני שכר של נועה מזרחי עבור חודש מרץ.,1,memo,div_pos_220
hard,LEAK,paired_hard_positive,"בדיקה: הועבר סיכום על יואב לוי שעובד במיקרוסופט בירושלים, כולל מספר הזהות 882108041.",1,chat,pair_1_pos
hard,NON_LEAK,diverse_negative,מתוך הדוח: הפגישה עם מנהלת שירות תתקיים ביום ראשון בתל אביב.,0,report,div_neg_122
hard,NON_LEAK,paired_negative_meeting_phone,סיכום פגישה: הפגישה עם יואב לוי נקבעה ל24/11/2026 בחיפה.,0,meeting_note,meeting_phone_neg_179
hard,LEAK,confidential_context_positive,לתיעוד פנימי: הוצגה תוכנית העבודה עבור מוצר הדס ביום 26/3/2026 בחומר מסווג המיועד לשימוש פנימי בלבד,1,memo,conf_ctx_pos_0
hard,LEAK,paired_positive_email_context,מתוך הדוח: בדוח מופיע איש קשר בשם ליאור מלכה יחד עם המייל lior.malka@company.co.il. תודה,1,report,email_context_pos_144
hard,LEAK,paired_hard_positive,מתוך הדוח: המסמך מזכיר את אסותא ואת אילן שבתאי וכולל גם אבחנה של חרדה,1,report,pair_6_pos
hard,LEAK,paired_hard_positive,"נושא: טיפול
הפגישה עם מאיה ביטון נקבעה ל5/3/2026 ברעננה, ובמסמך צורף גם הטלפון 0569564206.",1,email,pair_2_pos
hard,LEAK,paired_hard_positive,סיכום פגישה: בדוח הלקוח מופיע איש קשר בשם דנה דנינו יחד עם כתובת המייל danadanino@orgcoil,1,meeting_note,pair_3_pos
hard,NON_LEAK,paired_hard_negative,מתוך הדוח: במצגת הופיעו שמות העובדים לצורך חלוקת משימות.,0,report,pair_7_neg
medium,NON_LEAK,diverse_negative,"REQ-370299 | במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות",0,ticket,div_neg_4
hard,LEAK,paired_positive_internal_doc,עדכון: הצוות דן בהשקת מוצר הדס ביום 18/6/2026 במסמך מסווג פנימי שלא נועד להפצה.,1,chat,internal_doc_pos_61
hard,LEAK,confidential_context_positive,REQ-296694 | הצוות דן בהשקת מודול ברק ביום 24/2/2026 במסמך הנהלה מסווג שלא נועד לשיתוף חיצוני. חל איסור להפיץ את הקובץ,1,ticket,conf_ctx_pos_11
hard,LEAK,diverse_positive,"בדיקה: בדוח שהגיע מרמב""ם מופיעים פרטי טיפול של לימור סויסה והאבחנה סוכרת.",1,chat,div_pos_141
medium,LEAK,diverse_positive,"נושא: טיפול
הועבר החזר בגובה 12,479 ש""ח לחשבון 5173090130 של יעל לוי.",1,email,div_pos_3
hard,NON_LEAK,diverse_negative,"REQ-847148 | היעד הכספי לרבעון הוא 35,560 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,ticket,div_neg_49
hard,NON_LEAK,paired_hard_negative,לתיעוד פנימי: בדוח הלקוח מופיע איש קשר בשם עדי שלום.,0,memo,pair_3_neg
hard,LEAK,paired_hard_positive,מתוך הדוח: בדוח הלקוח מופיע איש קשר בשם יעל לוי יחד עם כתובת המייל yael.levi@outlook.com.,1,report,pair_3_pos
hard,LEAK,paired_hard_positive,לתיעוד פנימי: יש לעדכן את טבלת ההזמנות עם חשבון הבנק 3408703620 של דנה דנינו.,1,memo,pair_5_pos
hard,LEAK,paired_hard_positive,"עדכון: הפגישה עם ליאור מלכה נקבעה ל6/7/2026 בחיפה, ובמסמך צורף גם הטלפון 0593817192 תודה",1,chat,pair_2_pos
medium,NON_LEAK,diverse_negative,תזכורת: מספר הקריאה הוא FIN-304143 ויש לעקוב אחריו מול פיתוח.,0,chat,div_neg_58
medium,LEAK,diverse_positive,FIN-269330 | שם המשתמש והסיסמה נשמרו במסמך משותף.,1,ticket,div_pos_138
hard,NON_LEAK,paired_negative_confidentiality,תזכורת: הקובץ נשמר במערכת הפנימית לצורך עבודה שוטפת.,0,chat,confidentiality_neg_112
hard,LEAK,diverse_positive,"נושא: טיפול
הועבר החזר בגובה 9,884 ש""ח לחשבון 5502413204 של נועה מזרחי.",1,email,div_pos_45
hard,LEAK,paired_positive_medical,"נושא: עדכון
המסמך מזכיר את איכילוב ואת שירה אברהם וכולל גם אבחנה של לחץ דם גבוה.",1,email,medical_pos_177
medium,NON_LEAK,diverse_negative,לתיעוד פנימי: הפגישה עם יועץ משפטי תתקיים ביום ראשון בחולון.,0,memo,div_neg_207
hard,NON_LEAK,paired_negative_person_context,"נושא: בקשה
הועבר סיכום על איתי פרץ שעובד במלם במודיעין.",0,email,person_context_neg_110
hard,LEAK,diverse_positive,סיכום פגישה: בדוח משאבי האנוש מופיעים נתוני השכר של משה אוחנה עבור חודש מרץ תודה,1,meeting_note,div_pos_16
hard,LEAK,paired_hard_positive,סיכום פגישה - בדוח הלקוח מופיע איש קשר בשם ניר ביטון יחד עם כתובת המייל nir.biton@org.co.il.,1,meeting_note,pair_3_pos
hard,NON_LEAK,diverse_negative,INC-508927 | בדשבורד הציבורי מופיע סטטוס כללי של פרויקט פרויקט ברוש.,0,ticket,div_neg_123
medium,NON_LEAK,diverse_negative,לתיעוד פנימי - הפגישה עם מנהלת שירות תתקיים ביום ראשון ברעננה.,0,memo,div_neg_183
hard,NON_LEAK,paired_hard_negative,מתוך הדוח: המסמך מזכיר את סורוקה ואת עמית אלקיים בהקשר אדמיניסטרטיבי. תודה,0,report,pair_6_neg
hard,NON_LEAK,paired_negative_hr_salary,סיכום פגישה: המסמך עוסק בנתוני כוח אדם ברמה כללית.,0,meeting_note,hr_salary_neg_124
medium,NON_LEAK,diverse_negative,סיכום פגישה - הפגישה עם מנהל אבטחת מידע תתקיים ביום ראשון במודיעין.,0,meeting_note,div_neg_46
hard,LEAK,paired_positive_email_context,"נושא: עדכון
בדוח מופיע איש קשר בשם מאיה ביטון יחד עם המייל maya.biton@example.co.il.",1,email,email_context_pos_163
medium,LEAK,diverse_positive,עדכון: אין להפיץ את קובץ השכר של כספים.,1,chat,div_pos_130
hard,NON_LEAK,diverse_negative,סיכום פגישה: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט פרויקט דרור. תודה,0,meeting_note,div_neg_45
hard,LEAK,diverse_positive,"מתוך הדוח - בנספח מופיעים פרטי החשבון של אלון מלכה - בנק הפועלים, חשבון 9571850525.",1,report,div_pos_5
hard,NON_LEAK,diverse_negative,"נושא: עדכון
לא הועברו פרטים אישיים במהלך השיחה.",0,email,div_neg_90
medium,LEAK,diverse_positive,מתוך הדוח - במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.,1,report,div_pos_117
hard,LEAK,paired_positive_hr_salary,"תזכורת - המסמך כולל נתוני שכר, מספרי זהות והערות אישיות של עובדים.",1,chat,hr_salary_pos_101
medium,LEAK,diverse_positive,"נושא - טיפול
הסיסמה הזמנית לחשבון של מאיה ביטון היא Welcome2026! ויש להחליף אותה מיד.",1,email,div_pos_134
hard,NON_LEAK,focused_payroll_negative,מתוך הדוח: הועבר קובץ עם רשימת עובדים ותחומי פעילות ללא מידע פיננסי.,0,report,payroll_ctx_neg_9
hard,LEAK,paired_positive_bank_account,מתוך הדוח: יש לעדכן את טבלת ההזמנות עם חשבון הבנק 2798623984 של שלומי תורג'מן.,1,report,bank_account_pos_98
hard,NON_LEAK,paired_hard_negative,"נושא: עדכון
יש לעדכן את טבלת ההזמנות עם מזהה פנימי 1984289466",0,email,pair_5_neg
hard,NON_LEAK,diverse_negative,SEC-576244 | המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים. תודה,0,ticket,div_neg_154
medium,NON_LEAK,diverse_negative,לתיעוד פנימי: מספר הקריאה הוא REQ-714577 ויש לעקוב אחריו מול פיתוח.,0,memo,div_neg_118
hard,NON_LEAK,paired_hard_negative,סיכום פגישה: יש לעדכן את טבלת ההזמנות עם מזהה פנימי 2295943997.,0,meeting_note,pair_5_neg
hard,LEAK,diverse_positive,"לתיעוד פנימי: בדוח שהגיע מרמב""ם מופיעים פרטי טיפול של מאיה ביטון והאבחנה מיגרנה כרונית.",1,memo,div_pos_24
medium,LEAK,diverse_positive,סיכום פגישה - לצורך זיהוי מול הספק הועבר מספר הזהות של ליאור מלכה - 012274650.,1,meeting_note,div_pos_190
hard,NON_LEAK,diverse_negative,"נושא: סיכום
המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים.",0,email,div_neg_24
hard,LEAK,focused_payroll_positive,"סיכום פגישה - הקובץ הפנימי מכיל רשימת עובדים, שכר חודשי, בונוסים ותאריכי קידום. תודה",1,meeting_note,payroll_ctx_pos_63
hard,LEAK,paired_hard_positive,REQ-318974 | במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים,1,ticket,pair_7_pos
hard,LEAK,focused_payroll_positive,"נושא: עדכון
בנספח מופיעים שמות העובדים, נתוני תגמול ובונוסים שנתיים.",1,email,payroll_ctx_pos_59
medium,NON_LEAK,diverse_negative,"עדכון - במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,chat,div_neg_48
medium,NON_LEAK,diverse_negative,"SR-083415 | הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,ticket,div_neg_1
hard,LEAK,focused_payroll_positive,"סיכום פגישה: בטבלת שיווק הוצגו שמות העובדים יחד עם שכר, בונוסים וסכומי הטבה.",1,meeting_note,payroll_ctx_pos_63
hard,LEAK,diverse_positive,"סיכום פגישה: פרטי הקשר של שרון סעדה: מייל sharon.saada@company.co.il, טלפון 0554795251.",1,meeting_note,div_pos_63
hard,NON_LEAK,diverse_negative,"תזכורת: בדוח מופיע רק שם החברה אלביט ותאריך יעד 3/10/2026, ללא מידע אישי",0,chat,div_neg_26
hard,LEAK,confidential_context_positive,שולח: נבדקה תוכנית המעבר של פלטפורמת ארז ביום 20/9/2026 במסמך רגיש שאין לשתף מחוץ למחלקה,1,chat,conf_ctx_pos_51
hard,NON_LEAK,diverse_negative,סיכום פגישה: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,meeting_note,div_neg_154
hard,NON_LEAK,diverse_negative,"INC-283243 | הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים תודה",0,ticket,div_neg_8
hard,LEAK,paired_hard_positive,מתוך הדוח: במצגת הופיעו שמות העובדים לצד נתוני שכר ובונוסים,1,report,pair_7_pos
medium,NON_LEAK,diverse_negative,"לתיעוד פנימי: בדוח מופיע רק שם החברה קופת חולים כללית ותאריך יעד 21/10/2026, ללא מידע אישי. תודה",0,memo,div_neg_145
hard,NON_LEAK,paired_negative_bank_account,מתוך הדוח: יש לעדכן את טבלת ההזמנות עבור הילה חדד.,0,report,bank_account_neg_52
hard,NON_LEAK,paired_negative_confidentiality,סיכום פגישה: הקובץ נשמר במערכת הפנימית לצורך עבודה שוטפת.,0,meeting_note,confidentiality_neg_28
hard,LEAK,paired_positive_internal_doc,"נושא: עדכון
הצוות דן בהשקת מערכת קשת ביום 22/8/2026 במסמך מסווג פנימי שלא נועד להפצה.",1,email,internal_doc_pos_116
hard,NON_LEAK,paired_negative_internal_doc,שולח: הצוות דן בהשקת פרויקט נוגה ביום 1/1/2026. תודה,0,chat,internal_doc_neg_64
medium,LEAK,diverse_positive,FIN-391952 | בדוח שהגיע משיבא מופיעים פרטי טיפול של שירה אברהם. תודה,1,ticket,div_pos_37
hard,LEAK,paired_hard_positive,מתוך הדוח: המסמך מזכיר את סורוקה ואת אלון מלכה וכולל גם אבחנה של לחץ דם גבוה.,1,report,pair_6_pos
hard,NON_LEAK,diverse_negative,בדיקה: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מבצע שקמה.,0,chat,div_neg_159
hard,NON_LEAK,diverse_negative,"תזכורת: היעד הכספי לרבעון הוא 13,289 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,chat,div_neg_183
hard,LEAK,diverse_positive,מתוך הדוח: לצורך זיהוי מול הספק הועבר מספר הזהות של אילן שבתאי: 086142751.,1,report,div_pos_192
medium,LEAK,diverse_positive,שולח: הסיסמה הזמנית לחשבון של עמית אלקיים היא Welcome2026! ויש להחליף אותה מיד.,1,chat,div_pos_14
hard,NON_LEAK,diverse_negative,סיכום פגישה: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,meeting_note,div_neg_133
hard,LEAK,diverse_positive,"נושא: סיכום
הסיסמה הזמנית לחשבון של אילן שבתאי היא Welcome2026! ויש להחליף אותה מיד.",1,email,div_pos_229
hard,LEAK,focused_payroll_positive,"סיכום פגישה: בדוח של שיווק הופיעו שמות העובדים לצד נתוני שכר, בונוסים והערות אישיות. תודה",1,meeting_note,payroll_ctx_pos_33
hard,LEAK,paired_hard_positive,"תזכורת: הועבר סיכום על משה אוחנה שעובד באלביט בראשון לציון, כולל מספר הזהות 528429582 תודה",1,chat,pair_1_pos
medium,LEAK,diverse_positive,"לתיעוד פנימי: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,memo,div_pos_167
hard,LEAK,diverse_positive,"מתוך הדוח: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,report,div_pos_20
hard,LEAK,diverse_positive,"INC-710035 | בנספח מופיעים פרטי החשבון של דנה דנינו: בנק הפועלים, חשבון 4611851959.",1,ticket,div_pos_121
hard,NON_LEAK,paired_negative_email_context,לתיעוד פנימי: בדוח מופיע איש קשר בשם אילן שבתאי.,0,memo,email_context_neg_41
hard,NON_LEAK,paired_negative_internal_doc,סיכום פגישה: הצוות דן בהשקת מוצר אופק ביום 15/2/2026.,0,meeting_note,internal_doc_neg_106
hard,NON_LEAK,diverse_negative,"REQ-122564 | היעד הכספי לרבעון הוא 20,819 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,ticket,div_neg_9
hard,LEAK,confidential_context_positive,"נושא: תיאום
הוצגה תוכנית העבודה עבור שירות אביב ביום 11/10/2026 במסמך מסווג פנימי שלא נועד להפצה",1,email,conf_ctx_pos_15
hard,LEAK,paired_hard_positive,"לתיעוד פנימי: הועבר סיכום על יעל לוי שעובד ברפאל בתל אביב, כולל מספר הזהות 961419820 תודה",1,memo,pair_1_pos
hard,NON_LEAK,paired_negative_internal_doc,"נושא: עדכון
הצוות דן בהשקת גרסה 4.2 ביום 1/7/2026.",0,email,internal_doc_neg_178
hard,LEAK,paired_hard_positive,לתיעוד פנימי - יש לעדכן את טבלת ההזמנות עם חשבון הבנק 4673892604 של אילן שבתאי.,1,memo,pair_5_pos
hard,LEAK,confidential_context_positive,בדוח נכתב כי: נבדקו השלכות ההשקה של פרויקט נוגה ביום 19/3/2026 בנספח פנימי חסוי שאינו מיועד להפצה. המסמך מוגבל לצוות המצומצם בלבד,1,report,conf_ctx_pos_49
hard,NON_LEAK,diverse_negative,FIN-093135 | מספר הקריאה הוא REQ-562765 ויש לעקוב אחריו מול שיווק.,0,ticket,div_neg_79
hard,NON_LEAK,diverse_negative,"לתיעוד פנימי: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,memo,div_neg_49
hard,NON_LEAK,diverse_negative,HR-718980 | מספר הקריאה הוא HR-326004 ויש לעקוב אחריו מול הנהלה.,0,ticket,div_neg_226
hard,NON_LEAK,paired_hard_negative,שולח: הועבר סיכום על אילן שבתאי שעובד בבנק הפועלים במודיעין.,0,chat,pair_1_neg
medium,NON_LEAK,diverse_negative,לתיעוד פנימי - המערכת החדשה תושק ב13/8/2026 לפי הודעה רשמית שפורסמה לכלל העובדים. תודה,0,memo,div_neg_71
hard,NON_LEAK,paired_negative_medical,לתיעוד פנימי: המסמך מזכיר את שיבא ואת קרן אמסלם.,0,memo,medical_neg_7
medium,LEAK,diverse_positive,"תזכורת: פרטי הקשר של טל אוחנה: מייל tal.ohana@org.co.il, טלפון 0527288572. תודה",1,chat,div_pos_136
hard,NON_LEAK,diverse_negative,"נושא: מעקב
היעד הכספי לרבעון הוא 31,861 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,email,div_neg_58
hard,LEAK,paired_positive_meeting_phone,"סיכום פגישה: הפגישה עם מאיה ביטון נקבעה ל5/3/2026 בחיפה, ובמסמך צורף גם הטלפון 0566835161.",1,meeting_note,meeting_phone_pos_134
hard,LEAK,confidential_context_positive,הערת תפעול: נבדקה תוכנית המעבר של פרויקט נוגה ליום 25/3/2026 במסמך פנימי מסווג שאין להעביר מחוץ לצוות,1,memo,conf_ctx_pos_65
hard,LEAK,diverse_positive,"INC-400022 | הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,ticket,div_pos_33
hard,LEAK,diverse_positive,"מתוך הדוח: הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,report,div_pos_66
hard,NON_LEAK,diverse_negative,"נושא: עדכון
במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. תודה",0,email,div_neg_152
hard,LEAK,confidential_context_positive,OPS-361236 | נסקר סטטוס ההטמעה של מוצר הדס ליום 17/9/2026 בקובץ פנימי חסוי שאסור להעביר לגורמים חיצוניים. תודה,1,ticket,conf_ctx_pos_50
hard,NON_LEAK,diverse_negative,"סיכום פגישה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,meeting_note,div_neg_1
medium,NON_LEAK,diverse_negative,"מתוך הדוח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,report,div_neg_59
hard,NON_LEAK,paired_negative_internal_doc,בדיקה: הצוות דן בהשקת מסלול תמר ביום 12/2/2026.,0,chat,internal_doc_neg_3
hard,NON_LEAK,diverse_negative,"SR-175069 | בדוח מופיע רק שם החברה צ'ק פוינט ותאריך יעד 22/1/2026, ללא מידע אישי. תודה",0,ticket,div_neg_218
medium,LEAK,diverse_positive,"נושא: טיפול
לצורך זיהוי מול הספק הועבר מספר הזהות של נועה מזרחי: 786312048. תודה",1,email,div_pos_246
hard,LEAK,confidential_context_positive,OPS-563339 | הוחלט לעדכן את לוח הזמנים של מוצר אופק ליום 26/2/2026 במסמך הנהלה מסווג שלא נועד לשיתוף חיצוני. חל איסור להפיץ את הקובץ,1,ticket,conf_ctx_pos_38
hard,LEAK,paired_hard_positive,"נושא: עדכון
יש לעדכן את טבלת ההזמנות עם חשבון הבנק 3025217771 של אורן אברהם",1,email,pair_5_pos
hard,NON_LEAK,paired_negative_confidentiality,לתיעוד פנימי: הקובץ נשמר במערכת הפנימית לצורך עבודה שוטפת.,0,memo,confidentiality_neg_63
hard,NON_LEAK,diverse_negative,לתיעוד פנימי: מספר הקריאה הוא HR-973620 ויש לעקוב אחריו מול כספים.,0,memo,div_neg_22
hard,LEAK,confidential_context_positive,לטיפול: הוחלט לעדכן את לוח הזמנים של מודול ברק ביום 9/1/2026 במסמך רגיש המוגבל להפצה בתוך הארגון בלבד. אין לשתף את המסמך מחוץ לארגון,1,chat,conf_ctx_pos_10
hard,NON_LEAK,diverse_negative,לתיעוד פנימי: לא הועברו פרטים אישיים במהלך השיחה.,0,memo,div_neg_214
hard,NON_LEAK,diverse_negative,"סיכום פגישה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות",0,meeting_note,div_neg_52
hard,NON_LEAK,paired_negative_hr_salary,"נושא: סיכום
המסמך עוסק בנתוני כוח אדם ברמה כללית.",0,email,hr_salary_neg_110
hard,NON_LEAK,paired_hard_negative,סיכום פגישה: הועבר סיכום על משה אוחנה שעובד בשופרסל בתל אביב.,0,meeting_note,pair_1_neg
medium,NON_LEAK,diverse_negative,HR-654114 | שם העובד עמית אלקיים מופיע במצגת הפנימית ללא פרטים נוספים,0,ticket,div_neg_57
hard,NON_LEAK,paired_hard_negative,לתיעוד פנימי: במצגת הופיעו שמות העובדים לצורך חלוקת משימות,0,memo,pair_7_neg
hard,LEAK,paired_hard_positive,לתיעוד פנימי: יש לעדכן את טבלת ההזמנות עם חשבון הבנק 1133236700 של אילן שבתאי.,1,memo,pair_5_pos
hard,LEAK,focused_payroll_positive,"סיכום פגישה: המסמך כולל פירוט שכר, בונוסים ושמות העובדים במחלקת כספים.",1,meeting_note,payroll_ctx_pos_23
hard,LEAK,diverse_positive,מתוך הדוח: אין להפיץ את קובץ השכר של משאבי אנוש.,1,report,div_pos_86
medium,NON_LEAK,diverse_negative,"סיכום פגישה: היעד הכספי לרבעון הוא 45,620 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,meeting_note,div_neg_197
medium,LEAK,diverse_positive,"נושא: מעקב
לצורך זיהוי מול הספק הועבר מספר הזהות של משה אוחנה: 042720509.",1,email,div_pos_25
hard,NON_LEAK,paired_hard_negative,FIN-457468 | המסמך מזכיר את סורוקה ואת עדי שלום בהקשר אדמיניסטרטיבי.,0,ticket,pair_6_neg
hard,LEAK,diverse_positive,שולח: המסמך כולל נתוני שכר של דוד כהן עבור חודש מרץ.,1,chat,div_pos_6
hard,NON_LEAK,paired_hard_negative,עדכון: הפגישה עם נועה מזרחי נקבעה ל12/10/2026 בבאר שבע,0,chat,pair_2_neg
hard,LEAK,paired_positive_medical,סיכום פגישה: המסמך מזכיר את שיבא ואת משה אוחנה וכולל גם אבחנה של פציעת גב. תודה,1,meeting_note,medical_pos_192
hard,NON_LEAK,diverse_negative,"נושא: טיפול
היעד הכספי לרבעון הוא 37,813 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,email,div_neg_162
hard,LEAK,paired_hard_positive,"נושא: עדכון
בדוח הלקוח מופיע איש קשר בשם איתי פרץ יחד עם כתובת המייל itay.peretz@company.co.il.",1,email,pair_3_pos
hard,LEAK,paired_positive_internal_doc,"נושא - טיפול
הצוות דן בהשקת גרסה 4.2 ביום 8/10/2026 במסמך מסווג פנימי שלא נועד להפצה.",1,email,internal_doc_pos_137
hard,LEAK,paired_hard_positive,"לתיעוד פנימי - הועבר סיכום על הילה חדד שעובד ברפאל בחיפה, כולל מספר הזהות 501949690",1,memo,pair_1_pos
medium,NON_LEAK,diverse_negative,"סיכום פגישה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,meeting_note,div_neg_192
hard,NON_LEAK,diverse_negative,"נושא - עדכון
הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים",0,email,div_neg_53
hard,LEAK,paired_hard_positive,מתוך הדוח - יש לעדכן את טבלת ההזמנות עם חשבון הבנק 1993764691 של עמית אלקיים.,1,report,pair_5_pos
hard,LEAK,paired_hard_positive,מתוך הדוח: הצוות דן בהשקת מוצר אופק ביום 26/2/2026 במסמך מסווג פנימי שלא נועד להפצה.,1,report,pair_4_pos
medium,NON_LEAK,diverse_negative,"מתוך הדוח: היעד הכספי לרבעון הוא 7,778 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,report,div_neg_1
hard,LEAK,diverse_positive,תזכורת: הסיסמה הזמנית לחשבון של אילן שבתאי היא Welcome2026! ויש להחליף אותה מיד.,1,chat,div_pos_19
hard,NON_LEAK,paired_negative_email_context,"נושא: סיכום
בדוח מופיע איש קשר בשם נועה מזרחי.",0,email,email_context_neg_28
hard,LEAK,diverse_positive,סיכום פגישה: בדוח שהגיע משיבא מופיעים פרטי טיפול של דנה דנינו.,1,meeting_note,div_pos_22
medium,NON_LEAK,diverse_negative,"סיכום פגישה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. תודה",0,meeting_note,div_neg_156
hard,NON_LEAK,paired_hard_negative,SR-016922 | הפגישה עם שירה אברהם נקבעה ל27/5/2026 בתל אביב.,0,ticket,pair_2_neg
hard,NON_LEAK,diverse_negative,"FIN-567178 | הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,ticket,div_neg_126
hard,NON_LEAK,diverse_negative,"FIN-899159 | היעד הכספי לרבעון הוא 30,840 ש""ח ולא מדובר במידע על לקוח ספציפי. תודה",0,ticket,div_neg_33
hard,NON_LEAK,diverse_negative,לתיעוד פנימי - הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום,0,memo,div_neg_33
hard,NON_LEAK,diverse_negative,מתוך הדוח: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מסלול אשל. תודה,0,report,div_neg_69
hard,LEAK,paired_positive_confidentiality,"נושא: טיפול
הקובץ נשמר במערכת הפנימית והוא מסווג לשימוש פנימי בלבד ואינו נועד להפצה.",1,email,confidentiality_pos_197
hard,LEAK,diverse_positive,"נושא: טיפול
הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,email,div_pos_74
medium,NON_LEAK,diverse_negative,"מתוך הדוח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,report,div_neg_18
medium,LEAK,diverse_positive,מתוך הדוח: נא לשמור על סודיות: תוכנית ההשקה של גרסה 4.2 וקוד השם פרויקט ברוש מצורפים.,1,report,div_pos_57
hard,LEAK,paired_hard_positive,סיכום פגישה - בדוח הלקוח מופיע איש קשר בשם ליאור מלכה יחד עם כתובת המייל lior.malka@gmail.com.,1,meeting_note,pair_3_pos
